CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
05/25/2017,1405,9S,1600 WESTWOOD AV,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64363,39.30948,"(39.30948, -76.64363)",Street,1
05/25/2017,945,9S,1800 CLIFTON AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.64709,39.312,"(39.312, -76.64709)",Street,1
05/24/2017,1245,1F,1300 N CALHOUN ST,HOMICIDE,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.64042,39.30359,"(39.30359, -76.64042)",Street,1
05/24/2017,53,1F,400 S PAYSON ST,HOMICIDE,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.6484,39.28272,"(39.28272, -76.6484)",Street,1
05/23/2017,1728,9S,1700 CLIFTVIEW AV,SHOOTING,,FIREARM,342,EASTERN,Darley Park,-76.59346,39.3153,"(39.3153, -76.59346)",Street,1
05/23/2017,8,1F,5100 PARK HEIGHTS AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67491,39.34843,"(39.34843, -76.67491)",Street,1
05/22/2017,2055,1F,1700 ABBOTSTON ST,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59283,39.32191,"(39.32191, -76.59283)",Street,1
05/22/2017,2019,9S,2000 MARYLAND AV,SHOOTING,,FIREARM,514,NORTHERN,Charles North,-76.61802,39.31232,"(39.31232, -76.61802)",Parking Lo,1
05/22/2017,1613,9S,3000 ARUNAH AV,SHOOTING,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66694,39.29514,"(39.29514, -76.66694)",Street,1
05/22/2017,420,1F,5100 YORK RD,HOMICIDE,,FIREARM,521,NORTHERN,Radnor-Winston,-76.60974,39.35023,"(39.35023, -76.60974)",,1
05/22/2017,246,9S,3900 EDGEHILL AV,SHOOTING,,FIREARM,531,NORTHERN,Hampden,-76.63849,39.33581,"(39.33581, -76.63849)",Vehicle,1
05/21/2017,1447,9S,0 N BRUCE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64447,39.28835,"(39.28835, -76.64447)",Alley,1
05/21/2017,1426,1F,300 COLLINS AV,HOMICIDE,,FIREARM,833,SOUTHWESTERN,Irvington,-76.68357,39.28111,"(39.28111, -76.68357)",Street,1
05/20/2017,1331,9S,500 S BENTALOU ST,SHOOTING,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.65253,39.28135,"(39.28135, -76.65253)",Street,1
05/19/2017,2330,1K,1800 ST PAUL ST,HOMICIDE,,KNIFE,141,CENTRAL,Charles North,-76.6149,39.30994,"(39.30994, -76.6149)",Alley,1
05/19/2017,1843,9S,400 LAURENS ST,SHOOTING,,FIREARM,132,CENTRAL,Madison Park,-76.63195,39.30704,"(39.30704, -76.63195)",Street,1
05/18/2017,2114,9S,5800 MORAVIA RD,SHOOTING,,FIREARM,443,NORTHEASTERN,Frankford,-76.54579,39.31747,"(39.31747, -76.54579)",Alley,1
05/18/2017,1308,9S,200 HERRING CT,SHOOTING,,FIREARM,211,SOUTHEASTERN,Perkins Homes,-76.59514,39.28894,"(39.28894, -76.59514)",Public Hou,1
05/18/2017,417,1F,500 SHERIDAN AV,HOMICIDE,,FIREARM,524,NORTHERN,Woodbourne-McCabe,-76.60964,39.35466,"(39.35466, -76.60964)",Street,1
05/17/2017,2203,1F,5300 MERCERON AV,HOMICIDE,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69764,39.33902,"(39.33902, -76.69764)",Street,1
05/17/2017,2203,9S,600 DENISON ST,SHOOTING,,FIREARM,844,SOUTHWESTERN,Edgewood,-76.67419,39.29453,"(39.29453, -76.67419)",Street,1
05/17/2017,2118,1O,500 S EATON ST,HOMICIDE,,OTHER,233,SOUTHEASTERN,Brewers Hill,-76.56531,39.28661,"(39.28661, -76.56531)",Street,1
05/16/2017,1826,9S,2600 EDMONDSON AV,SHOOTING,,FIREARM,721,WESTERN,Mosher,-76.65958,39.29464,"(39.29464, -76.65958)",Public Are,1
05/16/2017,1826,9S,2600 EDMONDSON AV,SHOOTING,,FIREARM,721,WESTERN,Mosher,-76.65958,39.29464,"(39.29464, -76.65958)",Public Are,1
05/16/2017,1734,9S,1800 MC CULLOH ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63284,39.30658,"(39.30658, -76.63284)",Street,1
05/16/2017,939,1F,2600 GREENMOUNT AV,HOMICIDE,,FIREARM,513,NORTHERN,Better Waverly,-76.60944,39.32042,"(39.32042, -76.60944)",,1
05/15/2017,2336,9S,1700 N FULTON AV,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64643,39.30805,"(39.30805, -76.64643)",Street,1
05/15/2017,2242,1F,3000 SPAULDING AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67228,39.34976,"(39.34976, -76.67228)",Street,1
05/15/2017,55,1F,1000 WASHBURN AV,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.59675,39.2323,"(39.2323, -76.59675)",Street,1
05/14/2017,1030,9S,1900 HOLLINS ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Boyd-Booth,-76.64741,39.28716,"(39.28716, -76.64741)",Street,1
05/14/2017,59,1F,4300 REISTERSTOWN RD,HOMICIDE,,FIREARM,613,NORTHWESTERN,Towanda-Grantley,-76.66774,39.3386,"(39.3386, -76.66774)",Street,1
05/13/2017,2351,9S,300 N ROBINSON ST,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57293,39.29582,"(39.29582, -76.57293)",Street,1
05/13/2017,1536,9S,2300 WHITTIER AV,SHOOTING,,FIREARM,732,WESTERN,Parkview/Woodbrook,-76.64804,39.31632,"(39.31632, -76.64804)",Street,1
05/13/2017,400,9S,1800 N GAY ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58576,39.31113,"(39.31113, -76.58576)",Street,1
05/12/2017,359,1F,1200 BLOOMFIELD AV,HOMICIDE,,FIREARM,832,SOUTHWESTERN,,-76.66954,39.26852,"(39.26852, -76.66954)",Street,1
05/11/2017,610,1F,3900 MAINE AV,HOMICIDE,,FIREARM,621,NORTHWESTERN,Central Forest Park,-76.68345,39.32636,"(39.32636, -76.68345)",Public Are,1
05/09/2017,2212,1F,1200 CROFTON RD,HOMICIDE,,FIREARM,413,NORTHEASTERN,New Northwood,-76.59687,39.3468,"(39.3468, -76.59687)",Street,1
05/09/2017,2145,9S,2700 POLK ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59364,39.32156,"(39.32156, -76.59364)",Street,1
05/09/2017,2145,9S,2700 POLK ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59364,39.32156,"(39.32156, -76.59364)",Street,1
05/09/2017,546,1F,2800 W LANVALE ST,HOMICIDE,,FIREARM,721,WESTERN,Mosher,-76.66317,39.29724,"(39.29724, -76.66317)",Street,1
05/09/2017,546,1F,2800 W LANVALE ST,HOMICIDE,,FIREARM,721,WESTERN,Mosher,-76.66317,39.29724,"(39.29724, -76.66317)",Street,1
05/08/2017,1947,1F,6100 BOSTON ST,HOMICIDE,,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54289,39.27801,"(39.27801, -76.54289)",Street,1
05/08/2017,1624,1F,2400 EDMONDSON AV,HOMICIDE,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.65503,39.2948,"(39.2948, -76.65503)",Street,1
05/08/2017,1606,9S,600 LAURENS ST,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63568,39.30428,"(39.30428, -76.63568)",Street,1
05/07/2017,1441,9S,5900 FALKIRK RD,SHOOTING,,FIREARM,414,NORTHEASTERN,Ramblewood,-76.58833,39.36313,"(39.36313, -76.58833)",Street,1
05/07/2017,1440,9S,3300 W BELVEDERE AV,SHOOTING,,FIREARM,633,NORTHWESTERN,Arlington,-76.6777,39.34797,"(39.34797, -76.6777)",Street,1
05/07/2017,1440,9S,3300 W BELVEDERE AV,SHOOTING,,FIREARM,633,NORTHWESTERN,Arlington,-76.6777,39.34797,"(39.34797, -76.6777)",Street,1
05/07/2017,32,9S,1500 W LANVALE ST,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.6424,39.29776,"(39.29776, -76.6424)",Street,1
05/06/2017,2227,1F,2600 QUANTICO AV,HOMICIDE,,FIREARM,533,NORTHERN,Greenspring,-76.66128,39.33793,"(39.33793, -76.66128)",Street,1
05/06/2017,1613,1F,4800 HAZELWOOD AV,HOMICIDE,,FIREARM,445,NORTHEASTERN,Cedmont,-76.5325,39.34195,"(39.34195, -76.5325)",Parking Lo,1
05/06/2017,1555,1F,1300 N STRICKER ST,HOMICIDE,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.64177,39.30346,"(39.30346, -76.64177)",Dwelling,1
05/06/2017,1439,1F,300 WHITRIDGE AV,HOMICIDE,,FIREARM,513,NORTHERN,Harwood,-76.61232,39.32149,"(39.32149, -76.61232)",Street,1
05/06/2017,1340,1F,2800 PROSPECT ST,HOMICIDE,,FIREARM,721,WESTERN,Mosher,-76.6635,39.2987,"(39.2987, -76.6635)",Street,1
05/04/2017,2337,1F,500 CHATEAU AV,HOMICIDE,,FIREARM,524,NORTHERN,Winston-Govans,-76.60857,39.35079,"(39.35079, -76.60857)",Vehicle,1
05/03/2017,2038,1F,1600 N FULTON AV,HOMICIDE,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64636,39.30684,"(39.30684, -76.64636)",Street,1
05/03/2017,1015,9S,3300 SPAULDING AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67617,39.34747,"(39.34747, -76.67617)",Street,1
05/03/2017,937,9S,600 CHERRY HILL RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62228,39.25031,"(39.25031, -76.62228)",Parking Lo,1
05/03/2017,937,9S,600 CHERRY HILL RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62228,39.25031,"(39.25031, -76.62228)",Parking Lo,1
05/02/2017,1929,9S,3100 W NORTH AV,SHOOTING,,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66952,39.30906,"(39.30906, -76.66952)",Street,1
05/02/2017,2248,1F,3400 W CATON AV,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67385,39.28643,"(39.28643, -76.67385)",Street,1
05/02/2017,1929,1F,3100 W NORTH AV,HOMICIDE,,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66952,39.30906,"(39.30906, -76.66952)",Street,1
05/02/2017,1731,1F,800 N GLOVER ST,HOMICIDE,,FIREARM,323,EASTERN,Madison-Eastend,-76.5803,39.30035,"(39.30035, -76.5803)",Street,1
05/02/2017,230,9S,500 FREEMAN ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60341,39.23731,"(39.23731, -76.60341)",Street,1
05/01/2017,1255,9S,1800 N ROSEDALE ST,SHOOTING,,FIREARM,813,SOUTHWESTERN,Northwest Community Actio,-76.66928,39.30809,"(39.30809, -76.66928)",Street,1
04/30/2017,2119,1F,2400 E PRESTON ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.58403,39.3058,"(39.3058, -76.58403)",Street,1
04/30/2017,958,1O,1200 E FEDERAL ST,HOMICIDE,,OTHER,343,EASTERN,Oliver,-76.60192,39.30828,"(39.30828, -76.60192)",Street,1
04/29/2017,2231,9S,1800 PRESBURY ST,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64769,39.30789,"(39.30789, -76.64769)",Street,1
04/29/2017,2214,1F,0 S CAREY ST,HOMICIDE,,FIREARM,931,WESTERN,Hollins Market,-76.63811,39.28851,"(39.28851, -76.63811)",Street,1
04/29/2017,2214,1F,0 S CAREY ST,HOMICIDE,,FIREARM,931,WESTERN,Hollins Market,-76.63811,39.28851,"(39.28851, -76.63811)",Street,1
04/29/2017,2214,9S,0 S CAREY ST,SHOOTING,,FIREARM,931,WESTERN,Hollins Market,-76.63811,39.28851,"(39.28851, -76.63811)",Street,1
04/29/2017,1417,1F,700 N ROSE ST,HOMICIDE,,FIREARM,323,EASTERN,Milton-Montford,-76.58165,39.29924,"(39.29924, -76.58165)",Public Are,1
04/29/2017,144,9S,600 N PATTERSON PARK AV,SHOOTING,,FIREARM,321,EASTERN,CARE,-76.5851,39.29774,"(39.29774, -76.5851)",Public Are,1
04/28/2017,2057,1F,2100 ASHTON ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.65023,39.28224,"(39.28224, -76.65023)",Street,1
04/28/2017,446,1F,200 EAST ST,HOMICIDE,,FIREARM,211,SOUTHEASTERN,Pleasant View Gardens,-76.60371,39.29416,"(39.29416, -76.60371)",Street,1
04/27/2017,2207,9S,2100 BAKER ST,SHOOTING,,FIREARM,741,WESTERN,Easterwood,-76.65163,39.3065,"(39.3065, -76.65163)",Street,1
04/26/2017,1824,9S,2500 W BELVEDERE AV,SHOOTING,,FIREARM,532,NORTHERN,Levindale,-76.66686,39.35292,"(39.35292, -76.66686)",Street,1
04/24/2017,1618,1F,300 E 21ST ST,HOMICIDE,,FIREARM,341,EASTERN,Barclay,-76.61251,39.31343,"(39.31343, -76.61251)",Street,1
04/24/2017,1339,1F,2000 E FEDERAL ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59014,39.30876,"(39.30876, -76.59014)",Street,1
04/24/2017,429,1F,0 S CALVERT ST,HOMICIDE,,FIREARM,111,CENTRAL,Downtown,-76.61225,39.28953,"(39.28953, -76.61225)",Street,1
04/23/2017,2339,1F,300 S CALHOUN ST,HOMICIDE,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.63935,39.28434,"(39.28434, -76.63935)",Street,1
04/23/2017,2339,9S,300 S CALHOUN ST,SHOOTING,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.63935,39.28434,"(39.28434, -76.63935)",Street,1
04/23/2017,1634,9S,5000 PALMER AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67254,39.34818,"(39.34818, -76.67254)",Street,1
04/22/2017,1951,9S,1100 RIGGS AV,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63606,39.30123,"(39.30123, -76.63606)",Street,1
04/22/2017,1951,9S,1100 RIGGS AV,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63606,39.30123,"(39.30123, -76.63606)",Street,1
04/22/2017,1300,9S,4000 FREDERICK AV,SHOOTING,,FIREARM,843,SOUTHWESTERN,Irvington,-76.6822,39.28179,"(39.28179, -76.6822)",Street,1
04/22/2017,754,9S,1200 N CAROLINE ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59795,39.30445,"(39.30445, -76.59795)",Dwelling,1
04/22/2017,148,9S,2700 E MADISON ST,SHOOTING,,FIREARM,323,EASTERN,Madison-Eastend,-76.5791,39.30005,"(39.30005, -76.5791)",Street,1
04/21/2017,1525,1K,1200 WALKER AV,HOMICIDE,,KNIFE,414,NORTHEASTERN,Idlewood,-76.59143,39.37106,"(39.37106, -76.59143)",Dwelling,1
04/20/2017,1700,9S,2400 WASHINGTON BLVD,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.65058,39.26839,"(39.26839, -76.65058)",Street,1
04/20/2017,1700,9S,2400 WASHINGTON BLVD,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.65058,39.26839,"(39.26839, -76.65058)",Street,1
04/20/2017,145,1F,5000 PALMER AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67254,39.34818,"(39.34818, -76.67254)",Street,1
04/19/2017,2102,9S,5900 RADECKE AV,SHOOTING,,FIREARM,441,NORTHEASTERN,Cedonia,-76.53204,39.33069,"(39.33069, -76.53204)",Street,1
04/19/2017,2004,9S,1100 WICKLOW RD,SHOOTING,,FIREARM,822,SOUTHWESTERN,Rognel Heights,-76.69065,39.29776,"(39.29776, -76.69065)",Street,1
04/19/2017,1816,9S,2700 E CHASE ST,SHOOTING,,FIREARM,323,EASTERN,Biddle Street,-76.5794,39.30384,"(39.30384, -76.5794)",Street,1
04/18/2017,1937,1F,3000 PRESSTMAN ST,HOMICIDE,,FIREARM,813,SOUTHWESTERN,Rosemont,-76.66754,39.30455,"(39.30455, -76.66754)",Street,1
04/18/2017,30,9S,4400 PARK HEIGHTS AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.66656,39.33972,"(39.33972, -76.66656)",Street,1
04/17/2017,1937,9S,2000 W PRATT ST,SHOOTING,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.6486,39.28511,"(39.28511, -76.6486)",Vehicle,1
04/17/2017,1629,9S,1800 WILKENS AV,SHOOTING,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64502,39.28268,"(39.28268, -76.64502)",Street,1
04/17/2017,1531,1F,4800 CLAYBURY AV,HOMICIDE,,FIREARM,443,NORTHEASTERN,Frankford,-76.54951,39.31854,"(39.31854, -76.54951)",Vehicle,1
04/16/2017,2147,9S,800 APPLETON ST,SHOOTING,,FIREARM,722,WESTERN,Midtown-Edmondson,-76.64838,39.29793,"(39.29793, -76.64838)",Street,1
04/16/2017,2121,9S,1300 PROCTOR ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60731,39.305,"(39.305, -76.60731)",Street,1
04/16/2017,1631,9S,1600 BANK ST,SHOOTING,,FIREARM,213,SOUTHEASTERN,Fells Point,-76.59484,39.28652,"(39.28652, -76.59484)",Common Bus,1
04/16/2017,1237,1F,4100 6TH ST,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.60237,39.22993,"(39.22993, -76.60237)",Street,1
04/16/2017,148,9S,1800 E LAFAYETTE AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59286,39.31077,"(39.31077, -76.59286)",Public Are,1
04/16/2017,33,1F,1400 N CAROLINE ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.59815,39.30642,"(39.30642, -76.59815)",Street,1
04/15/2017,1921,9S,1800 HARLEM AV,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.64612,39.29646,"(39.29646, -76.64612)",Street,1
04/15/2017,1921,9S,1800 HARLEM AV,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.64612,39.29646,"(39.29646, -76.64612)",Street,1
04/15/2017,1745,1F,800 BRIDGEVIEW RD,HOMICIDE,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62416,39.24829,"(39.24829, -76.62416)",Public Hou,1
04/15/2017,1630,9S,2200 FLEETWOOD AV,SHOOTING,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.57133,39.36711,"(39.36711, -76.57133)",Street,1
04/14/2017,2236,1F,3900 WABASH AV,HOMICIDE,,FIREARM,643,NORTHWESTERN,East Arlington,-76.66567,39.32913,"(39.32913, -76.66567)",Street,1
04/14/2017,2201,9S,2000 LINDEN AV,SHOOTING,,FIREARM,133,CENTRAL,Reservoir Hill,-76.63251,39.31059,"(39.31059, -76.63251)",Street,1
04/14/2017,1009,1F,3200 WOLCOTT AV,HOMICIDE,,FIREARM,642,NORTHWESTERN,Concerned Citizens Of For,-76.68485,39.32343,"(39.32343, -76.68485)",Street,1
04/13/2017,2046,1F,4000 NORFOLK AV,HOMICIDE,,FIREARM,642,NORTHWESTERN,Concerned Citizens Of For,-76.68541,39.32403,"(39.32403, -76.68541)",Street,1
04/13/2017,2046,9S,4000 NORFOLK AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Concerned Citizens Of For,-76.68541,39.32403,"(39.32403, -76.68541)",Street,1
04/12/2017,2141,9S,1800 RAMSAY ST,SHOOTING,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64504,39.28322,"(39.28322, -76.64504)",Street,1
04/12/2017,2032,9S,1100 W PRATT ST,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63523,39.28574,"(39.28574, -76.63523)",Street,1
04/12/2017,1520,9S,2400 FREDERICK AV,SHOOTING,,FIREARM,842,SOUTHWESTERN,Shipley Hill,-76.65457,39.28422,"(39.28422, -76.65457)",Parking Lo,1
04/11/2017,2256,1F,1200 N LUZERNE AV,HOMICIDE,,FIREARM,332,EASTERN,Berea,-76.58129,39.30488,"(39.30488, -76.58129)",Street,1
04/11/2017,1731,9S,4400 PARK HEIGHTS AV,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.66656,39.33972,"(39.33972, -76.66656)",Street,1
04/11/2017,1623,9S,2000 LINDEN AV,SHOOTING,,FIREARM,133,CENTRAL,Reservoir Hill,-76.63299,39.31113,"(39.31113, -76.63299)",Parking Lo,1
04/11/2017,1623,9S,2000 LINDEN AV,SHOOTING,,FIREARM,133,CENTRAL,Reservoir Hill,-76.63299,39.31113,"(39.31113, -76.63299)",Parking Lo,1
04/10/2017,1414,9S,5300 NELSON AV,SHOOTING,,FIREARM,633,NORTHWESTERN,Arlington,-76.68437,39.34721,"(39.34721, -76.68437)",Street,1
04/10/2017,1414,9S,5300 NELSON AV,SHOOTING,,FIREARM,633,NORTHWESTERN,Arlington,-76.68437,39.34721,"(39.34721, -76.68437)",Street,1
04/10/2017,1214,1F,1600 N MOUNT ST,HOMICIDE,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64486,39.3069,"(39.3069, -76.64486)",Street,1
04/09/2017,2320,1F,6100 PLANTVIEW WY,HOMICIDE,,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54283,39.27714,"(39.27714, -76.54283)",Parking Lo,1
04/09/2017,2206,9S,2700 PRESBURY ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.66144,39.3074,"(39.3074, -76.66144)",Street,1
04/09/2017,2124,1F,1200 W NORTH AV,HOMICIDE,,FIREARM,733,WESTERN,Penn North,-76.63707,39.31032,"(39.31032, -76.63707)",Street,1
04/09/2017,2032,9S,1100 N LAKEWOOD AV,SHOOTING,,FIREARM,323,EASTERN,Biddle Street,-76.57983,39.30417,"(39.30417, -76.57983)",Street,1
04/08/2017,2147,9S,2600 JEFFERSON ST,SHOOTING,,FIREARM,221,SOUTHEASTERN,McElderry Park,-76.58031,39.29684,"(39.29684, -76.58031)",Street,1
04/08/2017,945,9S,1900 KENNEDY AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60424,39.3122,"(39.3122, -76.60424)",Street,1
04/08/2017,945,9S,1900 KENNEDY AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60424,39.3122,"(39.3122, -76.60424)",Street,1
04/08/2017,945,9S,1900 KENNEDY AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60424,39.3122,"(39.3122, -76.60424)",Street,1
04/08/2017,553,1F,200 PEARL ST,HOMICIDE,,FIREARM,121,CENTRAL,University Of Maryland,-76.62465,39.29139,"(39.29139, -76.62465)",Street,1
04/08/2017,553,1F,200 PEARL ST,HOMICIDE,,FIREARM,121,CENTRAL,University Of Maryland,-76.62465,39.29139,"(39.29139, -76.62465)",Street,1
04/06/2017,2207,9S,300 S LOUDON AV,SHOOTING,,FIREARM,833,SOUTHWESTERN,Irvington,-76.68213,39.28115,"(39.28115, -76.68213)",Street,1
04/05/2017,2255,9S,2400 CARROLL ST,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.64957,39.26731,"(39.26731, -76.64957)",Street,1
04/05/2017,2255,9S,2400 CARROLL ST,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.64957,39.26731,"(39.26731, -76.64957)",Street,1
04/04/2017,1517,1F,3400 JUNEWAY,HOMICIDE,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.56926,39.31798,"(39.31798, -76.56926)",Alley,1
04/03/2017,2046,1F,1600 N WOLFE ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59155,39.30883,"(39.30883, -76.59155)",Street,1
04/03/2017,2046,9S,1600 N WOLFE ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59155,39.30883,"(39.30883, -76.59155)",Street,1
04/03/2017,846,9S,1300 N PATTERSON PARK AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.5856,39.30588,"(39.30588, -76.5856)",Street,1
04/02/2017,45,9S,4700 GWYNN OAK AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69574,39.33134,"(39.33134, -76.69574)",Street,1
04/01/2017,2314,9S,800 W LEXINGTON ST,SHOOTING,,FIREARM,712,WESTERN,Poppleton,-76.63072,39.29112,"(39.29112, -76.63072)",Alley,1
04/01/2017,1838,9S,3800 BOARMAN AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Callaway-Garrison,-76.67895,39.33451,"(39.33451, -76.67895)",Street,1
04/01/2017,632,9S,2700 EDMONDSON AV,SHOOTING,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.66199,39.29449,"(39.29449, -76.66199)",Dwelling,1
03/31/2017,2137,9S,300 EDGEWOOD ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67544,39.29144,"(39.29144, -76.67544)",Alley,1
03/31/2017,2137,9S,300 EDGEWOOD ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67544,39.29144,"(39.29144, -76.67544)",Alley,1
03/30/2017,2012,1F,3500 WABASH AV,HOMICIDE,,FIREARM,643,NORTHWESTERN,Ashburton,-76.66563,39.32468,"(39.32468, -76.66563)",Street,1
03/30/2017,1838,9S,1800 CLIFTON AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.64709,39.312,"(39.312, -76.64709)",Dwelling,1
03/29/2017,2141,9S,2400 ARUNAH AV,SHOOTING,,FIREARM,721,WESTERN,Evergreen Lawn,-76.65507,39.29557,"(39.29557, -76.65507)",Street,1
03/29/2017,2127,9S,200 STONECROFT RD,SHOOTING,,FIREARM,823,SOUTHWESTERN,Westgate,-76.70758,39.28097,"(39.28097, -76.70758)",Street,1
03/29/2017,1414,1F,2900 W BELVEDERE AV,HOMICIDE,,FIREARM,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67118,39.3516,"(39.3516, -76.67118)",Street,1
03/29/2017,1354,1O,5100 REISTERSTOWN RD,HOMICIDE,,OTHER,623,NORTHWESTERN,Woodmere,-76.68251,39.34221,"(39.34221, -76.68251)",Parking Lo,1
03/29/2017,333,9S,0 N STRICKER ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64094,39.28849,"(39.28849, -76.64094)",Street,1
03/28/2017,1832,9S,800 N GILMOR ST,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.64294,39.29819,"(39.29819, -76.64294)",Street,1
03/28/2017,246,1K,3500 ESTHER PL,HOMICIDE,,KNIFE,223,SOUTHEASTERN,Baltimore Highlands,-76.56839,39.29433,"(39.29433, -76.56839)",Alley,1
03/27/2017,2024,9S,1000 BETHUNE RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62508,39.24406,"(39.24406, -76.62508)",Street,1
03/27/2017,1810,9S,1700 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65263,39.30783,"(39.30783, -76.65263)",Street,1
